,area,item_code,item,element,year,unit,value_exp_qty
1062,Argentina,83,Sorghum,Export Quantity,2015,tonnes,1042405.0
1063,Argentina,83,Sorghum,Export Quantity,2016,tonnes,514516.0
1064,Argentina,83,Sorghum,Export Quantity,2017,tonnes,465013.0
1065,Argentina,83,Sorghum,Export Quantity,2018,tonnes,244651.0
1066,Argentina,83,Sorghum,Export Quantity,2019,tonnes,271103.0
1067,Argentina,83,Sorghum,Export Quantity,2020,tonnes,462100.0
1068,Argentina,236,Soya beans,Export Quantity,1961,tonnes,0.0
1069,Argentina,236,Soya beans,Export Quantity,1962,tonnes,0.0
1070,Argentina,236,Soya beans,Export Quantity,1963,tonnes,0.0
1071,Argentina,236,Soya beans,Export Quantity,1964,tonnes,10.0
1072,Argentina,236,Soya beans,Export Quantity,1965,tonnes,0.0
1073,Argentina,236,Soya beans,Export Quantity,1966,tonnes,492.0
1074,Argentina,236,Soya beans,Export Quantity,1967,tonnes,0.0
1075,Argentina,236,Soya beans,Export Quantity,1968,tonnes,7.0
1076,Argentina,236,Soya beans,Export Quantity,1969,tonnes,0.0
1077,Argentina,236,Soya beans,Export Quantity,1970,tonnes,0.0
1078,Argentina,236,Soya beans,Export Quantity,1971,tonnes,0.0
1079,Argentina,236,Soya beans,Export Quantity,1972,tonnes,0.0
1080,Argentina,236,Soya beans,Export Quantity,1973,tonnes,1000.0
1081,Argentina,236,Soya beans,Export Quantity,1974,tonnes,5.0
1082,Argentina,236,Soya beans,Export Quantity,1975,tonnes,17.0
1083,Argentina,236,Soya beans,Export Quantity,1976,tonnes,78279.0
1084,Argentina,236,Soya beans,Export Quantity,1977,tonnes,612833.0
1085,Argentina,236,Soya beans,Export Quantity,1978,tonnes,1982862.0
1086,Argentina,236,Soya beans,Export Quantity,1979,tonnes,2834001.0
1087,Argentina,236,Soya beans,Export Quantity,1980,tonnes,2699858.0
1088,Argentina,236,Soya beans,Export Quantity,1981,tonnes,2215609.0
1089,Argentina,236,Soya beans,Export Quantity,1982,tonnes,1888998.0
1090,Argentina,236,Soya beans,Export Quantity,1983,tonnes,1435307.0
1091,Argentina,236,Soya beans,Export Quantity,1984,tonnes,3120503.0
1092,Argentina,236,Soya beans,Export Quantity,1985,tonnes,2963154.0
1093,Argentina,236,Soya beans,Export Quantity,1986,tonnes,2585550.0
1094,Argentina,236,Soya beans,Export Quantity,1987,tonnes,1393646.0
1095,Argentina,236,Soya beans,Export Quantity,1988,tonnes,2086773.0
1096,Argentina,236,Soya beans,Export Quantity,1989,tonnes,448236.0
1097,Argentina,236,Soya beans,Export Quantity,1990,tonnes,3214440.0
1098,Argentina,236,Soya beans,Export Quantity,1991,tonnes,4431458.0
1099,Argentina,236,Soya beans,Export Quantity,1992,tonnes,3117025.0
1100,Argentina,236,Soya beans,Export Quantity,1993,tonnes,2428304.0
1101,Argentina,236,Soya beans,Export Quantity,1994,tonnes,2909527.0
1102,Argentina,236,Soya beans,Export Quantity,1995,tonnes,2549840.0
1103,Argentina,236,Soya beans,Export Quantity,1996,tonnes,2055449.0
1104,Argentina,236,Soya beans,Export Quantity,1997,tonnes,490065.0
1105,Argentina,236,Soya beans,Export Quantity,1998,tonnes,2843302.0
1106,Argentina,236,Soya beans,Export Quantity,1999,tonnes,3065436.0
1107,Argentina,236,Soya beans,Export Quantity,2000,tonnes,4122890.0
1108,Argentina,236,Soya beans,Export Quantity,2001,tonnes,7364885.0
1109,Argentina,236,Soya beans,Export Quantity,2002,tonnes,6163391.0
1110,Argentina,236,Soya beans,Export Quantity,2003,tonnes,8709581.0
1111,Argentina,236,Soya beans,Export Quantity,2004,tonnes,6519806.0
1112,Argentina,236,Soya beans,Export Quantity,2005,tonnes,9962112.0
1113,Argentina,236,Soya beans,Export Quantity,2006,tonnes,7872864.0
1114,Argentina,236,Soya beans,Export Quantity,2007,tonnes,11842537.0
1115,Argentina,236,Soya beans,Export Quantity,2008,tonnes,11733589.0
1116,Argentina,236,Soya beans,Export Quantity,2009,tonnes,4291705.0
1117,Argentina,236,Soya beans,Export Quantity,2010,tonnes,13616013.0
1118,Argentina,236,Soya beans,Export Quantity,2011,tonnes,10820030.0
1119,Argentina,236,Soya beans,Export Quantity,2012,tonnes,6158407.0
1120,Argentina,236,Soya beans,Export Quantity,2013,tonnes,7782681.0
1121,Argentina,236,Soya beans,Export Quantity,2014,tonnes,7441734.0
1122,Argentina,236,Soya beans,Export Quantity,2015,tonnes,11650221.0
1123,Argentina,236,Soya beans,Export Quantity,2016,tonnes,8946958.0
1124,Argentina,236,Soya beans,Export Quantity,2017,tonnes,7400920.0
1125,Argentina,236,Soya beans,Export Quantity,2018,tonnes,3539907.0
1126,Argentina,236,Soya beans,Export Quantity,2019,tonnes,10053802.0
1127,Argentina,236,Soya beans,Export Quantity,2020,tonnes,6359764.0
1128,Argentina,15,Wheat,Export Quantity,1961,tonnes,1065537.0
1129,Argentina,15,Wheat,Export Quantity,1962,tonnes,2832340.0
1130,Argentina,15,Wheat,Export Quantity,1963,tonnes,1830656.0
1131,Argentina,15,Wheat,Export Quantity,1964,tonnes,3710010.0
1132,Argentina,15,Wheat,Export Quantity,1965,tonnes,6660584.0
1133,Argentina,15,Wheat,Export Quantity,1966,tonnes,5054666.0
1134,Argentina,15,Wheat,Export Quantity,1967,tonnes,2059732.0
1135,Argentina,15,Wheat,Export Quantity,1968,tonnes,2422612.0
1136,Argentina,15,Wheat,Export Quantity,1969,tonnes,2344662.0
1137,Argentina,15,Wheat,Export Quantity,1970,tonnes,2301756.0
1138,Argentina,15,Wheat,Export Quantity,1971,tonnes,810932.0
1139,Argentina,15,Wheat,Export Quantity,1972,tonnes,1640053.0
1140,Argentina,15,Wheat,Export Quantity,1973,tonnes,2970599.0
1141,Argentina,15,Wheat,Export Quantity,1974,tonnes,1726338.0
1142,Argentina,15,Wheat,Export Quantity,1975,tonnes,1758087.0
1143,Argentina,15,Wheat,Export Quantity,1976,tonnes,3154591.0
1144,Argentina,15,Wheat,Export Quantity,1977,tonnes,5634583.0
1145,Argentina,15,Wheat,Export Quantity,1978,tonnes,1608368.0
1146,Argentina,15,Wheat,Export Quantity,1979,tonnes,4278852.0
1147,Argentina,15,Wheat,Export Quantity,1980,tonnes,4494648.0
1148,Argentina,15,Wheat,Export Quantity,1981,tonnes,3766401.0
1149,Argentina,15,Wheat,Export Quantity,1982,tonnes,3800529.0
1150,Argentina,15,Wheat,Export Quantity,1983,tonnes,10182443.0
1151,Argentina,15,Wheat,Export Quantity,1984,tonnes,7244968.0
1152,Argentina,15,Wheat,Export Quantity,1985,tonnes,9582881.0
1153,Argentina,15,Wheat,Export Quantity,1986,tonnes,4021418.0
1154,Argentina,15,Wheat,Export Quantity,1987,tonnes,4192092.0
1155,Argentina,15,Wheat,Export Quantity,1988,tonnes,3642577.0
1156,Argentina,15,Wheat,Export Quantity,1989,tonnes,4322853.0
1157,Argentina,15,Wheat,Export Quantity,1990,tonnes,5836660.0
1158,Argentina,15,Wheat,Export Quantity,1991,tonnes,5511124.0
1159,Argentina,15,Wheat,Export Quantity,1992,tonnes,6071943.0
1160,Argentina,15,Wheat,Export Quantity,1993,tonnes,5777230.0
1161,Argentina,15,Wheat,Export Quantity,1994,tonnes,5172297.0
1162,Argentina,15,Wheat,Export Quantity,1995,tonnes,6913286.0
1163,Argentina,15,Wheat,Export Quantity,1996,tonnes,3532042.0
1164,Argentina,15,Wheat,Export Quantity,1997,tonnes,8791336.0
1165,Argentina,15,Wheat,Export Quantity,1998,tonnes,10370581.0
1166,Argentina,15,Wheat,Export Quantity,1999,tonnes,8796526.0
1167,Argentina,15,Wheat,Export Quantity,2000,tonnes,11019021.0
1168,Argentina,15,Wheat,Export Quantity,2001,tonnes,10790517.0
1169,Argentina,15,Wheat,Export Quantity,2002,tonnes,9051610.0
1170,Argentina,15,Wheat,Export Quantity,2003,tonnes,6169213.0
1171,Argentina,15,Wheat,Export Quantity,2004,tonnes,9976599.0
1172,Argentina,15,Wheat,Export Quantity,2005,tonnes,10431146.0
1173,Argentina,15,Wheat,Export Quantity,2006,tonnes,9697359.0
1174,Argentina,15,Wheat,Export Quantity,2007,tonnes,9645491.0
1175,Argentina,15,Wheat,Export Quantity,2008,tonnes,8772264.0
1176,Argentina,15,Wheat,Export Quantity,2009,tonnes,5118007.0
1177,Argentina,15,Wheat,Export Quantity,2010,tonnes,4038997.0
1178,Argentina,15,Wheat,Export Quantity,2011,tonnes,8411136.0
1179,Argentina,15,Wheat,Export Quantity,2012,tonnes,11461359.0
1180,Argentina,15,Wheat,Export Quantity,2013,tonnes,2388934.0
1181,Argentina,15,Wheat,Export Quantity,2014,tonnes,1852411.0
1182,Argentina,15,Wheat,Export Quantity,2015,tonnes,4311207.0
1183,Argentina,15,Wheat,Export Quantity,2016,tonnes,10266234.0
1184,Argentina,15,Wheat,Export Quantity,2017,tonnes,13099133.0
1185,Argentina,15,Wheat,Export Quantity,2018,tonnes,11724765.0
1186,Argentina,15,Wheat,Export Quantity,2019,tonnes,10542598.0
1187,Argentina,15,Wheat,Export Quantity,2020,tonnes,10196931.0
5172,Brazil,44,Barley,Export Quantity,1961,tonnes,0.0
5173,Brazil,44,Barley,Export Quantity,1962,tonnes,0.0
5174,Brazil,44,Barley,Export Quantity,1963,tonnes,0.0
5175,Brazil,44,Barley,Export Quantity,1964,tonnes,0.0
5176,Brazil,44,Barley,Export Quantity,1965,tonnes,0.0
5177,Brazil,44,Barley,Export Quantity,1966,tonnes,0.0
5178,Brazil,44,Barley,Export Quantity,1967,tonnes,0.0
5179,Brazil,44,Barley,Export Quantity,1968,tonnes,0.0
5180,Brazil,44,Barley,Export Quantity,1969,tonnes,0.0
5181,Brazil,44,Barley,Export Quantity,1970,tonnes,0.0
5182,Brazil,44,Barley,Export Quantity,1971,tonnes,0.0
5183,Brazil,44,Barley,Export Quantity,1972,tonnes,0.0
5184,Brazil,44,Barley,Export Quantity,1973,tonnes,0.0
5185,Brazil,44,Barley,Export Quantity,1974,tonnes,0.0
5186,Brazil,44,Barley,Export Quantity,1975,tonnes,0.0
5187,Brazil,44,Barley,Export Quantity,1976,tonnes,0.0
5188,Brazil,44,Barley,Export Quantity,1977,tonnes,0.0
5189,Brazil,44,Barley,Export Quantity,1978,tonnes,0.0
5190,Brazil,44,Barley,Export Quantity,1979,tonnes,0.0
5191,Brazil,44,Barley,Export Quantity,1980,tonnes,0.0
5192,Brazil,44,Barley,Export Quantity,1981,tonnes,0.0
5193,Brazil,44,Barley,Export Quantity,1982,tonnes,0.0
5194,Brazil,44,Barley,Export Quantity,1983,tonnes,0.0
5195,Brazil,44,Barley,Export Quantity,1984,tonnes,0.0
5196,Brazil,44,Barley,Export Quantity,1985,tonnes,0.0
5197,Brazil,44,Barley,Export Quantity,1986,tonnes,0.0
5198,Brazil,44,Barley,Export Quantity,1987,tonnes,0.0
5199,Brazil,44,Barley,Export Quantity,1988,tonnes,12.0
5200,Brazil,44,Barley,Export Quantity,1989,tonnes,35.0
5201,Brazil,44,Barley,Export Quantity,1990,tonnes,0.0
5202,Brazil,44,Barley,Export Quantity,1991,tonnes,0.0
5203,Brazil,44,Barley,Export Quantity,1992,tonnes,3.0
5204,Brazil,44,Barley,Export Quantity,1993,tonnes,25.0
5205,Brazil,44,Barley,Export Quantity,1994,tonnes,1.0
5206,Brazil,44,Barley,Export Quantity,1995,tonnes,0.0
5207,Brazil,44,Barley,Export Quantity,1996,tonnes,0.0
5208,Brazil,44,Barley,Export Quantity,1997,tonnes,0.0
5209,Brazil,44,Barley,Export Quantity,1998,tonnes,1.0
5210,Brazil,44,Barley,Export Quantity,1999,tonnes,0.0
5211,Brazil,44,Barley,Export Quantity,2000,tonnes,0.26
5212,Brazil,44,Barley,Export Quantity,2001,tonnes,84154.0
5213,Brazil,44,Barley,Export Quantity,2002,tonnes,5.0
5214,Brazil,44,Barley,Export Quantity,2003,tonnes,0.0
5215,Brazil,44,Barley,Export Quantity,2004,tonnes,0.0
5216,Brazil,44,Barley,Export Quantity,2005,tonnes,0.0
5217,Brazil,44,Barley,Export Quantity,2006,tonnes,0.0
5218,Brazil,44,Barley,Export Quantity,2007,tonnes,0.0
5219,Brazil,44,Barley,Export Quantity,2008,tonnes,29352.0
5220,Brazil,44,Barley,Export Quantity,2009,tonnes,0.0
5221,Brazil,44,Barley,Export Quantity,2010,tonnes,0.0
5222,Brazil,44,Barley,Export Quantity,2011,tonnes,0.0
5223,Brazil,44,Barley,Export Quantity,2012,tonnes,0.0
5224,Brazil,44,Barley,Export Quantity,2013,tonnes,25751.0
5225,Brazil,44,Barley,Export Quantity,2014,tonnes,0.0
5226,Brazil,44,Barley,Export Quantity,2015,tonnes,23531.0
5227,Brazil,44,Barley,Export Quantity,2018,tonnes,0.0
5228,Brazil,44,Barley,Export Quantity,2019,tonnes,1.0
5229,Brazil,44,Barley,Export Quantity,2020,tonnes,31.0
5230,Brazil,56,Maize (corn),Export Quantity,1961,tonnes,4448.0
5231,Brazil,56,Maize (corn),Export Quantity,1962,tonnes,0.0
5232,Brazil,56,Maize (corn),Export Quantity,1963,tonnes,699200.0
5233,Brazil,56,Maize (corn),Export Quantity,1964,tonnes,62315.0
5234,Brazil,56,Maize (corn),Export Quantity,1965,tonnes,559675.0
5235,Brazil,56,Maize (corn),Export Quantity,1966,tonnes,627063.0
5236,Brazil,56,Maize (corn),Export Quantity,1967,tonnes,430444.0
5237,Brazil,56,Maize (corn),Export Quantity,1968,tonnes,1237966.0
5238,Brazil,56,Maize (corn),Export Quantity,1969,tonnes,658543.0
5239,Brazil,56,Maize (corn),Export Quantity,1970,tonnes,1470620.0
5240,Brazil,56,Maize (corn),Export Quantity,1971,tonnes,1279696.0
5241,Brazil,56,Maize (corn),Export Quantity,1972,tonnes,172074.0
5242,Brazil,56,Maize (corn),Export Quantity,1973,tonnes,41013.0
5243,Brazil,56,Maize (corn),Export Quantity,1974,tonnes,1108714.0
5244,Brazil,56,Maize (corn),Export Quantity,1975,tonnes,1147941.0
5245,Brazil,56,Maize (corn),Export Quantity,1976,tonnes,1417988.0
5246,Brazil,56,Maize (corn),Export Quantity,1977,tonnes,1420037.0
5247,Brazil,56,Maize (corn),Export Quantity,1978,tonnes,14732.0
5248,Brazil,56,Maize (corn),Export Quantity,1979,tonnes,9917.0
5249,Brazil,56,Maize (corn),Export Quantity,1980,tonnes,6042.0
5250,Brazil,56,Maize (corn),Export Quantity,1981,tonnes,7236.0
5251,Brazil,56,Maize (corn),Export Quantity,1982,tonnes,543510.0
5252,Brazil,56,Maize (corn),Export Quantity,1983,tonnes,765929.0
5253,Brazil,56,Maize (corn),Export Quantity,1984,tonnes,178248.0
5254,Brazil,56,Maize (corn),Export Quantity,1985,tonnes,428.0
5255,Brazil,56,Maize (corn),Export Quantity,1986,tonnes,421.0
5256,Brazil,56,Maize (corn),Export Quantity,1987,tonnes,589.0
5257,Brazil,56,Maize (corn),Export Quantity,1988,tonnes,743.0
5258,Brazil,56,Maize (corn),Export Quantity,1989,tonnes,362.0
5259,Brazil,56,Maize (corn),Export Quantity,1990,tonnes,81.0
5260,Brazil,56,Maize (corn),Export Quantity,1991,tonnes,278.0
5261,Brazil,56,Maize (corn),Export Quantity,1992,tonnes,848.0
5262,Brazil,56,Maize (corn),Export Quantity,1993,tonnes,3275.0
5263,Brazil,56,Maize (corn),Export Quantity,1994,tonnes,4642.0
5264,Brazil,56,Maize (corn),Export Quantity,1995,tonnes,11046.0
5265,Brazil,56,Maize (corn),Export Quantity,1996,tonnes,351116.0
5266,Brazil,56,Maize (corn),Export Quantity,1997,tonnes,358204.0
5267,Brazil,56,Maize (corn),Export Quantity,1998,tonnes,7171.0
5268,Brazil,56,Maize (corn),Export Quantity,1999,tonnes,7517.0
5269,Brazil,56,Maize (corn),Export Quantity,2000,tonnes,6699.0
5270,Brazil,56,Maize (corn),Export Quantity,2001,tonnes,5628978.0
5271,Brazil,56,Maize (corn),Export Quantity,2002,tonnes,2746990.0
5272,Brazil,56,Maize (corn),Export Quantity,2003,tonnes,3566232.0
5273,Brazil,56,Maize (corn),Export Quantity,2004,tonnes,5030999.0
5274,Brazil,56,Maize (corn),Export Quantity,2005,tonnes,1070016.0
5275,Brazil,56,Maize (corn),Export Quantity,2006,tonnes,3937999.0
5276,Brazil,56,Maize (corn),Export Quantity,2007,tonnes,10933455.0
5277,Brazil,56,Maize (corn),Export Quantity,2008,tonnes,6432662.0
5278,Brazil,56,Maize (corn),Export Quantity,2009,tonnes,7781900.0
5279,Brazil,56,Maize (corn),Export Quantity,2010,tonnes,10815275.0
5280,Brazil,56,Maize (corn),Export Quantity,2011,tonnes,9486914.0
5281,Brazil,56,Maize (corn),Export Quantity,2012,tonnes,19801939.0
5282,Brazil,56,Maize (corn),Export Quantity,2013,tonnes,26624890.0
5283,Brazil,56,Maize (corn),Export Quantity,2014,tonnes,20654640.0
5284,Brazil,56,Maize (corn),Export Quantity,2015,tonnes,28923951.0
5285,Brazil,56,Maize (corn),Export Quantity,2016,tonnes,21873310.0
5286,Brazil,56,Maize (corn),Export Quantity,2017,tonnes,29265911.0
5287,Brazil,56,Maize (corn),Export Quantity,2018,tonnes,23566198.0
5288,Brazil,56,Maize (corn),Export Quantity,2019,tonnes,42752102.0
5289,Brazil,56,Maize (corn),Export Quantity,2020,tonnes,34431936.0
5290,Brazil,79,Millet,Export Quantity,1961,tonnes,0.0
5291,Brazil,79,Millet,Export Quantity,1962,tonnes,0.0
5292,Brazil,79,Millet,Export Quantity,1963,tonnes,0.0
5293,Brazil,79,Millet,Export Quantity,1964,tonnes,0.0
5294,Brazil,79,Millet,Export Quantity,1965,tonnes,0.0
5295,Brazil,79,Millet,Export Quantity,1966,tonnes,0.0
5296,Brazil,79,Millet,Export Quantity,1967,tonnes,0.0
5297,Brazil,79,Millet,Export Quantity,1968,tonnes,0.0
5298,Brazil,79,Millet,Export Quantity,1969,tonnes,0.0
5299,Brazil,79,Millet,Export Quantity,1970,tonnes,0.0
5300,Brazil,79,Millet,Export Quantity,1971,tonnes,0.0
5301,Brazil,79,Millet,Export Quantity,1972,tonnes,0.0
5302,Brazil,79,Millet,Export Quantity,1973,tonnes,0.0
5303,Brazil,79,Millet,Export Quantity,1974,tonnes,0.0
5304,Brazil,79,Millet,Export Quantity,1975,tonnes,0.0
5305,Brazil,79,Millet,Export Quantity,1976,tonnes,0.0
5306,Brazil,79,Millet,Export Quantity,1977,tonnes,0.0
5307,Brazil,79,Millet,Export Quantity,1978,tonnes,0.0
5308,Brazil,79,Millet,Export Quantity,1979,tonnes,0.0
5309,Brazil,79,Millet,Export Quantity,1980,tonnes,0.0
5310,Brazil,79,Millet,Export Quantity,1981,tonnes,0.0
5311,Brazil,79,Millet,Export Quantity,1982,tonnes,0.0
5312,Brazil,79,Millet,Export Quantity,1983,tonnes,0.0
5313,Brazil,79,Millet,Export Quantity,1984,tonnes,3566.0
5314,Brazil,79,Millet,Export Quantity,1985,tonnes,0.0
5315,Brazil,79,Millet,Export Quantity,1986,tonnes,0.0
5316,Brazil,79,Millet,Export Quantity,1987,tonnes,0.0
5317,Brazil,79,Millet,Export Quantity,1988,tonnes,0.0
5318,Brazil,79,Millet,Export Quantity,1989,tonnes,0.0
5319,Brazil,79,Millet,Export Quantity,1990,tonnes,0.0
5320,Brazil,79,Millet,Export Quantity,1991,tonnes,0.0
5321,Brazil,79,Millet,Export Quantity,1992,tonnes,0.0
5322,Brazil,79,Millet,Export Quantity,1993,tonnes,0.0
5323,Brazil,79,Millet,Export Quantity,1994,tonnes,1.0
5324,Brazil,79,Millet,Export Quantity,1995,tonnes,0.0
5325,Brazil,79,Millet,Export Quantity,1996,tonnes,0.0
5326,Brazil,79,Millet,Export Quantity,1997,tonnes,1.0
5327,Brazil,79,Millet,Export Quantity,1998,tonnes,3.0
5328,Brazil,79,Millet,Export Quantity,1999,tonnes,1.0
5329,Brazil,79,Millet,Export Quantity,2000,tonnes,0.25
5330,Brazil,79,Millet,Export Quantity,2001,tonnes,0.0
5331,Brazil,79,Millet,Export Quantity,2002,tonnes,0.0
5332,Brazil,79,Millet,Export Quantity,2003,tonnes,0.0
5333,Brazil,79,Millet,Export Quantity,2004,tonnes,0.0
5334,Brazil,79,Millet,Export Quantity,2005,tonnes,0.0
5335,Brazil,79,Millet,Export Quantity,2006,tonnes,1.0
5336,Brazil,79,Millet,Export Quantity,2007,tonnes,0.0
5337,Brazil,79,Millet,Export Quantity,2008,tonnes,0.0
5338,Brazil,79,Millet,Export Quantity,2009,tonnes,2.0
5339,Brazil,79,Millet,Export Quantity,2010,tonnes,2.0
5340,Brazil,79,Millet,Export Quantity,2011,tonnes,2.0
5341,Brazil,79,Millet,Export Quantity,2012,tonnes,3.0
5342,Brazil,79,Millet,Export Quantity,2013,tonnes,2.0
5343,Brazil,79,Millet,Export Quantity,2018,tonnes,39.0
5344,Brazil,79,Millet,Export Quantity,2019,tonnes,1248.0
5345,Brazil,79,Millet,Export Quantity,2020,tonnes,369.0
5346,Brazil,75,Oats,Export Quantity,1961,tonnes,0.0
5347,Brazil,75,Oats,Export Quantity,1962,tonnes,0.0
5348,Brazil,75,Oats,Export Quantity,1963,tonnes,0.0
5349,Brazil,75,Oats,Export Quantity,1964,tonnes,0.0
5350,Brazil,75,Oats,Export Quantity,1965,tonnes,0.0
5351,Brazil,75,Oats,Export Quantity,1966,tonnes,0.0
5352,Brazil,75,Oats,Export Quantity,1967,tonnes,0.0
5353,Brazil,75,Oats,Export Quantity,1968,tonnes,0.0
5354,Brazil,75,Oats,Export Quantity,1969,tonnes,0.0
5355,Brazil,75,Oats,Export Quantity,1970,tonnes,0.0
5356,Brazil,75,Oats,Export Quantity,1971,tonnes,0.0
5357,Brazil,75,Oats,Export Quantity,1972,tonnes,0.0
5358,Brazil,75,Oats,Export Quantity,1973,tonnes,0.0
5359,Brazil,75,Oats,Export Quantity,1974,tonnes,0.0
5360,Brazil,75,Oats,Export Quantity,1975,tonnes,0.0
5361,Brazil,75,Oats,Export Quantity,1976,tonnes,0.0
5362,Brazil,75,Oats,Export Quantity,1977,tonnes,0.0
5363,Brazil,75,Oats,Export Quantity,1978,tonnes,0.0
5364,Brazil,75,Oats,Export Quantity,1979,tonnes,0.0
5365,Brazil,75,Oats,Export Quantity,1980,tonnes,16.0
5366,Brazil,75,Oats,Export Quantity,1981,tonnes,14.0
5367,Brazil,75,Oats,Export Quantity,1982,tonnes,6.0
5368,Brazil,75,Oats,Export Quantity,1983,tonnes,1.0
5369,Brazil,75,Oats,Export Quantity,1984,tonnes,0.0
5370,Brazil,75,Oats,Export Quantity,1985,tonnes,0.0
5371,Brazil,75,Oats,Export Quantity,1986,tonnes,0.0
5372,Brazil,75,Oats,Export Quantity,1987,tonnes,0.0
5373,Brazil,75,Oats,Export Quantity,1988,tonnes,6.0
5374,Brazil,75,Oats,Export Quantity,1989,tonnes,13.0
5375,Brazil,75,Oats,Export Quantity,1990,tonnes,0.0
5376,Brazil,75,Oats,Export Quantity,1991,tonnes,18.0
5377,Brazil,75,Oats,Export Quantity,1992,tonnes,110.0
5378,Brazil,75,Oats,Export Quantity,1993,tonnes,300.0
5379,Brazil,75,Oats,Export Quantity,1994,tonnes,111.0
5380,Brazil,75,Oats,Export Quantity,1995,tonnes,589.0
5381,Brazil,75,Oats,Export Quantity,1996,tonnes,1236.0
5382,Brazil,75,Oats,Export Quantity,1997,tonnes,249.0
5383,Brazil,75,Oats,Export Quantity,1998,tonnes,1194.0
